intertidal_sitename,cbsLat,cbsLong,georegion,bioregion,State_Province,Island,MPA_name,MPA_designation,NMS_name,ASBS_name,site_code,survey_rep,year,species,total_count,number_of_quadrats_sampled,total_area_sampled_m2,density_per_m2
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Hemigrapsus nudus,15,44,11,1.363636364
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Homalopoma spp,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Kelletia kelletii,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Lacuna spp,68,44,11,6.181818182
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Leptasterias spp,90,44,11,8.181818182
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Lirularia/Margarites spp,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Littorina spp.,5466,44,11,496.9090909
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Littorina spp.,5466,44,11,496.9090909
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Littorina spp.,5466,44,11,496.9090909
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Macron lividus,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Megastraea undosa,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Mexacanthina lugubris,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Nucella canaliculata,2,44,11,0.181818182
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Nucella emarginata/ostrina,76,44,11,6.909090909
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Ocenebra circumtexta,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Oedignathus inermis,48,44,11,4.363636364
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Olivella biplicata,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Opalia funiculata,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Pachycheles spp,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Pachygrapsus crassipes,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Pagurus granosimanus,6,44,11,0.545454546
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Pagurus hirsutiusculus,131,44,11,11.90909091
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Pagurus samuelis,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Petrolisthes spp,16,44,11,1.454545455
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Pisaster ochraceus,47,44,11,4.272727273
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Pugettia gracilis/richii,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Pugettia producta,2,44,11,0.181818182
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Roperia poulsoni,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Tegula aureotincta,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Tegula brunnea,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Tegula eiseni,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Tegula funebralis,52,44,11,4.727272727
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Tegula gallina/funebralis,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Acanthinucella spp,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Alia spp,2,31,7.75,0.258064516
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Amphissa columbiana,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Amphissa versicolor,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Californiconus californicus,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Cancer antennarius,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Ceratostoma nuttalli,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Crepipatella lingulata,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Epitonium tinctum,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Hemigrapsus nudus,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Homalopoma spp,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Kelletia kelletii,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Lacuna spp,60,31,7.75,7.741935484
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Leptasterias spp,25,31,7.75,3.225806452
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Lirularia/Margarites spp,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Littorina spp.,4857,31,7.75,626.7096774
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Littorina spp.,4857,31,7.75,626.7096774
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Littorina spp.,4857,31,7.75,626.7096774
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Macron lividus,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Megastraea undosa,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Mexacanthina lugubris,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Nucella canaliculata,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Nucella emarginata/ostrina,78,31,7.75,10.06451613
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Ocenebra circumtexta,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Oedignathus inermis,11,31,7.75,1.419354839
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Olivella biplicata,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Opalia funiculata,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Pachycheles spp,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Pachygrapsus crassipes,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Pagurus granosimanus,1,31,7.75,0.129032258
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Pagurus hirsutiusculus,2,31,7.75,0.258064516
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Pagurus samuelis,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Petrolisthes spp,6,31,7.75,0.774193548
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Pisaster ochraceus,15,31,7.75,1.935483871
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Pugettia gracilis/richii,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Pugettia producta,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Roperia poulsoni,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Tegula aureotincta,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Tegula brunnea,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Tegula eiseni,0,31,7.75,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Tegula funebralis,20,31,7.75,2.580645161
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,2,2007,Tegula gallina/funebralis,0,31,7.75,0
